date,price_core,core_plus_weak_edge,core_plus_entry_exceptions,full_strategy
2021-06-11,101501.5598988264,101501.5598988264,101501.5598988264,101501.5598988264
2021-06-15,103253.85632869891,103253.85632869891,103253.85632869891,103253.85632869891
2021-06-16,100386.45526525668,100386.45526525668,100386.45526525668,100386.45526525668
2021-06-17,109147.95640465907,109147.95640465907,109147.95640465907,109147.95640465907
2021-06-18,110263.05154320887,110263.05154320887,110263.05154320887,110263.05154320887
2021-06-21,110740.95488545588,110740.95488545588,110740.95488545588,110740.95488545588
2021-06-22,110263.05154320887,110263.05154320887,110263.05154320887,110263.05154320887
2021-06-23,115360.65237877062,115360.65237877062,115360.65237877062,115360.65237877062
2021-06-24,113130.4526066511,113130.4526066511,113130.4526066511,113130.4526066511
2021-06-25,114723.46058246783,114723.46058246783,114723.46058246783,114723.46058246783
2021-06-28,116475.75701234034,116475.75701234034,116475.75701234034,116475.75701234034
2021-06-29,115201.35442969493,115201.35442969493,115201.35442969493,115201.35442969493
2021-06-30,120776.85860750369,120776.85860750369,120776.85860750369,120776.85860750369
2021-07-01,117431.55420181445,117431.55420181445,117431.55420181445,117431.55420181445
2021-07-02,115201.35442969493,115201.35442969493,115201.35442969493,115201.35442969493
2021-07-05,120936.15655657939,120936.15655657939,120936.15655657939,120936.15655657939
2021-07-06,118705.95678445986,118705.95678445986,118705.95678445986,118705.95678445986
2021-07-07,121414.0598988264,121414.0598988264,121414.0598988264,121414.0598988264
2021-07-08,125555.85404989413,125555.85404989413,125555.85404989413,125555.85404989413
2021-07-09,124281.45146724871,124281.45146724871,124281.45146724871,124281.45146724871
2021-07-12,125555.85404989413,125555.85404989413,125555.85404989413,125555.85404989413
2021-07-13,119343.15807578257,119343.15807578257,119343.15807578257,119343.15807578257
2021-07-14,117909.45754406146,117909.45754406146,117909.45754406146,117909.45754406146
2021-07-15,118546.65883538417,118546.65883538417,118546.65883538417,118546.65883538417
2021-07-16,116635.05496141604,116635.05496141604,116635.05496141604,116635.05496141604
2021-07-19,116794.35291049174,116794.35291049174,116794.35291049174,116794.35291049174
2021-07-20,119821.05192300967,119821.05192300967,119821.05192300967,119821.05192300967
2021-07-21,124600.05686042002,124600.05686042002,124600.05686042002,124600.05686042002
2021-07-22,128741.86050650767,128741.86050650767,128741.86050650767,128741.86050650767
2021-07-23,129060.45640465907,129060.45640465907,129060.45640465907,129060.45640465907
2021-07-26,131609.25207493,131609.25207493,131609.25207493,131609.25207493
2021-07-27,131449.9541258543,131449.9541258543,131449.9541258543,131449.9541258543
2021-07-28,128104.65921518496,128104.65921518496,128104.65921518496,128104.65921518496
2021-07-29,138140.55344221287,138140.55344221287,138140.55344221287,138140.55344221287
2021-07-30,140052.157316181,140052.157316181,140052.157316181,140052.157316181
2021-08-02,136866.16035458737,136866.16035458737,136866.16035458737,136866.16035458737
2021-08-03,128104.65921518496,128104.65921518496,128104.65921518496,128104.65921518496
2021-08-04,133680.15389797383,133680.15389797383,133680.15389797383,133680.15389797383
2021-08-05,133680.15389797383,133680.15389797383,133680.15389797383,133680.15389797383
2021-08-06,132724.35670849972,132724.35670849972,132724.35670849972,132724.35670849972
2021-08-09,128901.15845558337,128901.15845558337,128901.15845558337,128901.15845558337
2021-08-10,128104.65921518496,128104.65921518496,128104.65921518496,128104.65921518496
2021-08-11,128582.55306241206,128582.55306241206,128582.55306241206,128582.55306241206
2021-08-12,130016.25359413317,130016.25359413317,130016.25359413317,130016.25359413317
2021-08-13,125077.96020266703,125077.96020266703,125077.96020266703,125077.96020266703
2021-08-16,126033.75739214114,126033.75739214114,126033.75739214114,126033.75739214114
2021-08-17,120298.95526525668,120298.95526525668,120298.95526525668,120298.95526525668
2021-08-18,120458.25321433238,120458.25321433238,120458.25321433238,120458.25321433238
2021-08-19,120277.65037363517,120277.65037363517,120277.65037363517,120277.65037363517
2021-08-20,120281.38188048449,120281.38188048449,120281.38188048449,120281.38188048449
2021-08-23,120294.97640103244,120294.97640103244,120294.97640103244,120294.97640103244
2021-08-24,120298.70790788176,120298.70790788176,120298.70790788176,120298.70790788176
2021-08-25,120302.43941473108,120302.43941473108,120302.43941473108,120302.43941473108
2021-08-26,120306.1709215804,120306.1709215804,120306.1709215804,120306.1709215804
2021-08-27,120309.90242842972,120309.90242842972,120309.90242842972,120309.90242842972
2021-08-30,120323.49694897767,120323.49694897767,120323.49694897767,120323.49694897767
2021-08-31,120327.22845582699,120327.22845582699,120327.22845582699,120327.22845582699
2021-09-01,120330.95996267631,120330.95996267631,120330.95996267631,120330.95996267631
2021-09-02,120334.69146952563,120334.69146952563,120334.69146952563,120334.69146952563
2021-09-03,120338.42297637495,120338.42297637495,120338.42297637495,120338.42297637495
2021-09-06,120352.0174969229,120352.0174969229,120352.0174969229,120352.0174969229
2021-09-07,120355.74900377222,120355.74900377222,120355.74900377222,120355.74900377222
2021-09-08,120359.48051062154,120359.48051062154,120359.48051062154,120359.48051062154
2021-09-09,120363.21201747085,120363.21201747085,120363.21201747085,120363.21201747085
2021-09-10,120366.94352432017,120366.94352432017,120366.94352432017,120366.94352432017
2021-09-13,120380.53804486812,120380.53804486812,120380.53804486812,120380.53804486812
2021-09-14,120384.26955171744,120384.26955171744,120384.26955171744,120384.26955171744
2021-09-15,120388.00105856676,120388.00105856676,120388.00105856676,120388.00105856676
2021-09-16,120391.73256541608,120391.73256541608,120391.73256541608,120391.73256541608
2021-09-17,120395.4640722654,120395.4640722654,120395.4640722654,120395.4640722654
2021-09-22,120418.92160651197,120418.92160651197,120418.92160651197,120418.92160651197
2021-09-23,120422.65311336129,120422.65311336129,120422.65311336129,120422.65311336129
2021-09-24,120426.3846202106,120426.3846202106,120426.3846202106,120426.3846202106
2021-09-27,120439.97914075856,120439.97914075856,120439.97914075856,120439.97914075856
2021-09-28,120443.71064760788,120443.71064760788,120443.71064760788,120443.71064760788
2021-09-29,120447.4421544572,120447.4421544572,120447.4421544572,120447.4421544572
2021-09-30,120451.17366130651,120451.17366130651,120451.17366130651,120451.17366130651
2021-10-08,120489.42571610103,120489.42571610103,120489.42571610103,120489.42571610103
2021-10-11,120503.02023664898,120503.02023664898,120503.02023664898,120503.02023664898
2021-10-12,120506.7517434983,120506.7517434983,120506.7517434983,120506.7517434983
2021-10-13,120510.48325034762,120510.48325034762,120510.48325034762,120510.48325034762
2021-10-14,120514.21475719694,120514.21475719694,120514.21475719694,120514.21475719694
2021-10-15,120517.94626404626,120517.94626404626,120517.94626404626,120517.94626404626
2021-10-18,120531.54078459421,120531.54078459421,120531.54078459421,120531.54078459421
2021-10-19,120535.27229144353,120535.27229144353,120535.27229144353,120535.27229144353
2021-10-20,120539.00379829285,120539.00379829285,120539.00379829285,120539.00379829285
2021-10-21,120542.73530514217,120542.73530514217,120542.73530514217,120542.73530514217
2021-10-22,120546.46681199149,120546.46681199149,120546.46681199149,120546.46681199149
2021-10-25,120560.06133253944,120560.06133253944,120560.06133253944,120560.06133253944
2021-10-26,120563.79283938876,120563.79283938876,120563.79283938876,120563.79283938876
2021-10-27,120567.52434623807,120567.52434623807,120567.52434623807,120567.52434623807
2021-10-28,118914.0592569621,118914.0592569621,118914.0592569621,118914.0592569621
2021-10-29,119167.06566790982,119167.06566790982,119167.06566790982,119167.06566790982
2021-11-01,118393.4916945504,118393.4916945504,118393.4916945504,118393.4916945504
2021-11-02,119846.32206052457,119846.32206052457,119846.32206052457,119846.32206052457
2021-11-03,118908.59272426592,118908.59272426592,118908.59272426592,118908.59272426592
2021-11-04,122126.10706419795,122126.10706419795,122126.10706419795,122126.10706419795
2021-11-05,122131.5549645964,122131.5549645964,122131.5549645964,122131.5549645964
2021-11-08,120263.74864917433,120263.74864917433,120263.74864917433,120263.74864917433
2021-11-09,119754.35520749725,119754.35520749725,119754.35520749725,119754.35520749725
2021-11-10,117292.25148301758,117292.25148301758,117292.25148301758,117292.25148301758
2021-11-11,118494.58424076164,118494.58424076164,118494.58424076164,118494.58424076164
2021-11-12,117936.51847506988,117936.51847506988,117936.51847506988,117936.51847506988
2021-11-15,121167.85209086948,121167.85209086948,121167.85209086948,121167.85209086948
2021-11-16,122389.28703627366,122389.28703627366,122389.28703627366,122389.28703627366
2021-11-17,121143.34176398236,121143.34176398236,121143.34176398236,121143.34176398236
2021-11-18,121197.22156476352,121197.22156476352,121197.22156476352,121197.22156476352
2021-11-19,120774.21860646579,120774.21860646579,120774.21860646579,120774.21860646579
2021-11-22,120210.21746348712,120210.21746348712,120210.21746348712,120210.21746348712
2021-11-23,118518.21403455111,118518.21403455111,118518.21403455111,118518.21403455111
2021-11-24,116121.21968221042,116121.21968221042,116121.21968221042,116121.21968221042
2021-11-25,114497.07260957507,114497.07260957507,114497.07260957507,114497.07260957507
2021-11-26,113885.62394893868,113885.62394893868,113885.62394893868,113885.62394893868
2021-11-29,114612.82181061011,114612.82181061011,114612.82181061011,114612.82181061011
2021-11-30,111946.42001903756,111946.42001903756,111946.42001903756,111946.42001903756
2021-12-01,112431.22100151282,112431.22100151282,112431.22100151282,112431.22100151282
2021-12-02,113764.42550934058,113764.42550934058,113764.42550934058,113764.42550934058
2021-12-03,118127.61990345221,118127.61990345221,118127.61990345221,118127.61990345221
2021-12-06,118006.42146385412,118006.42146385412,118006.42146385412,118006.42146385412
2021-12-07,117764.02458465796,117764.02458465796,117764.02458465796,117764.02458465796
2021-12-08,123581.62915027836,123581.62915027836,123581.62915027836,123581.62915027836
2021-12-09,126732.81747616034,126732.81747616034,126732.81747616034,126732.81747616034
2021-12-10,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418
2021-12-13,127581.22822559577,127581.22822559577,127581.22822559577,127581.22822559577
2021-12-14,128793.2270697425,128793.2270697425,128793.2270697425,128793.2270697425
2021-12-15,126490.42059696418,126490.42059696418,126490.42059696418,126490.42059696418
2021-12-16,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072
2021-12-17,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334
2021-12-20,119945.62539375525,119945.62539375525,119945.62539375525,119945.62539375525
2021-12-21,120066.82383335334,120066.82383335334,120066.82383335334,120066.82383335334
2021-12-22,120794.0216950248,120794.0216950248,120794.0216950248,120794.0216950248
2021-12-23,124308.81978786689,124308.81978786689,124308.81978786689,124308.81978786689
2021-12-24,124066.42290867072,124066.42290867072,124066.42290867072,124066.42290867072
2021-12-27,122490.8215216468,122490.8215216468,122490.8215216468,122490.8215216468
2021-12-28,122428.27149051972,122428.27149051972,122428.27149051972,122428.27149051972
2021-12-29,122432.06518914986,122432.06518914986,122432.06518914986,122432.06518914986
2021-12-30,122435.85888777999,122435.85888777999,122435.85888777999,122435.85888777999
2021-12-31,122439.65258641013,122439.65258641013,122439.65258641013,122439.65258641013
2022-01-04,122458.48738093067,122458.48738093067,122458.48738093067,122458.48738093067
2022-01-05,122462.28107956081,122462.28107956081,122462.28107956081,122462.28107956081
2022-01-06,122466.07477819094,122466.07477819094,122466.07477819094,122466.07477819094
2022-01-07,122469.86847682108,122469.86847682108,122469.86847682108,122469.86847682108
2022-01-10,122483.68957271149,122483.68957271149,122483.68957271149,122483.68957271149
2022-01-11,122487.48327134163,122487.48327134163,122487.48327134163,122487.48327134163
2022-01-12,122491.27696997176,122491.27696997176,122491.27696997176,122491.27696997176
2022-01-13,122495.0706686019,122495.0706686019,122495.0706686019,122495.0706686019
2022-01-14,122498.86436723203,122498.86436723203,122498.86436723203,122498.86436723203
2022-01-17,122512.68546312244,122512.68546312244,122512.68546312244,122512.68546312244
2022-01-18,122516.47916175258,122516.47916175258,122516.47916175258,122516.47916175258
2022-01-19,122520.27286038271,122520.27286038271,122520.27286038271,122520.27286038271
2022-01-20,122524.06655901285,122524.06655901285,122524.06655901285,122524.06655901285
2022-01-21,122527.86025764298,122527.86025764298,122527.86025764298,122527.86025764298
2022-01-24,122541.6813535334,122541.6813535334,122541.6813535334,122541.6813535334
2022-01-25,118101.30489363705,118101.30489363705,118101.30489363705,118101.30489363705
2022-01-26,118732.50930800472,118732.50930800472,118732.50930800472,118732.50930800472
2022-01-27,116628.51131453548,116628.51131453548,116628.51131453548,116628.51131453548
2022-01-28,116365.50529494323,116365.50529494323,116365.50529494323,116365.50529494323
2022-02-07,115875.9039943213,115875.9039943213,115875.9039943213,115875.9039943213
2022-02-08,115879.48002171855,115879.48002171855,115879.48002171855,115879.48002171855
2022-02-09,115883.05604911581,115883.05604911581,115883.05604911581,115883.05604911581
2022-02-10,115886.63207651307,115886.63207651307,115886.63207651307,115886.63207651307
2022-02-11,115890.20810391032,115890.20810391032,115890.20810391032,115890.20810391032
2022-02-14,115903.2361861021,115903.2361861021,115903.2361861021,115903.2361861021
2022-02-15,115840.83403433094,115840.83403433094,115840.83403433094,115840.83403433094
2022-02-16,115028.65432709218,115028.65432709218,115028.65432709218,115028.65432709218
2022-02-17,112390.65677790946,112390.65677790946,112390.65677790946,112390.65677790946
2022-02-18,113745.35208611793,113745.35208611793,113745.35208611793,113745.35208611793
2022-02-21,113816.65541796989,113816.65541796989,113816.65541796989,113816.65541796989
2022-02-22,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678
2022-02-23,115028.75256209678,115028.75256209678,115028.75256209678,115028.75256209678
2022-02-24,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252
2022-02-25,114672.25290208167,114672.25290208167,114672.25290208167,114672.25290208167
2022-02-28,115955.65337806052,115955.65337806052,115955.65337806052,115955.65337806052
2022-03-01,117666.85684590643,117666.85684590643,117666.85684590643,117666.85684590643
2022-03-02,121303.15677790946,121303.15677790946,121303.15677790946,121303.15677790946
2022-03-03,126080.25052218742,126080.25052218742,126080.25052218742,126080.25052218742
2022-03-04,122443.9505901844,122443.9505901844,122443.9505901844,122443.9505901844
2022-03-07,132354.6547380001,132354.6547380001,132354.6547380001,132354.6547380001
2022-03-08,128076.65031819648,128076.65031819648,128076.65031819648,128076.65031819648
2022-03-09,131071.25426202123,131071.25426202123,131071.25426202123,131071.25426202123
2022-03-10,124226.45738988229,124226.45738988229,124226.45738988229,124226.45738988229
2022-03-11,124654.25188212699,124654.25188212699,124654.25188212699,124654.25188212699
2022-03-14,120304.95263009374,120304.95263009374,120304.95263009374,120304.95263009374
2022-03-15,116240.84970622367,116240.84970622367,116240.84970622367,116240.84970622367
2022-03-16,118237.24950223273,118237.24950223273,118237.24950223273,118237.24950223273
2022-03-17,117524.25018220252,117524.25018220252,117524.25018220252,117524.25018220252
2022-03-18,121873.54943423576,121873.54943423576,121873.54943423576,121873.54943423576
2022-03-21,122016.15609793969,122016.15609793969,122016.15609793969,122016.15609793969
2022-03-22,123656.05623393363,123656.05623393363,123656.05623393363,123656.05623393363
2022-03-23,123299.55657391853,123299.55657391853,123299.55657391853,123299.55657391853
2022-03-24,123656.05623393363,123656.05623393363,123656.05623393363,123656.05623393363
2022-03-25,127078.45467000312,127078.45467000312,127078.45467000312,127078.45467000312
2022-03-28,124226.45738988229,124226.45738988229,124226.45738988229,124226.45738988229
2022-03-29,123156.94991021462,123156.94991021462,123156.94991021462,123156.94991021462
2022-03-30,123656.05623393363,123656.05623393363,123656.05623393363,123656.05623393363
2022-03-31,121873.54943423576,121873.54943423576,121873.54943423576,121873.54943423576
2022-04-01,120019.75630193061,120019.75630193061,120019.75630193061,120019.75630193061
2022-04-06,121780.10936531363,121780.10936531363,121780.10936531363,121780.10936531363
2022-04-07,120934.25806019307,120934.25806019307,120934.25806019307,120934.25806019307
2022-04-08,120937.98956704239,120937.98956704239,120937.98956704239,120937.98956704239
2022-04-11,120951.58408759034,120951.58408759034,120951.58408759034,120951.58408759034
2022-04-12,120955.31559443966,120955.31559443966,120955.31559443966,120955.31559443966
2022-04-13,122355.6512170556,122355.6512170556,122355.6512170556,122355.6512170556
2022-04-14,125116.45093495873,125116.45093495873,125116.45093495873,125116.45093495873
2022-04-15,123489.55131108788,123489.55131108788,123489.55131108788,123489.55131108788
2022-04-18,120334.34491689233,120334.34491689233,120334.34491689233,120334.34491689233
2022-04-19,122503.55225141076,122503.55225141076,122503.55225141076,122503.55225141076
2022-04-20,118214.44576318291,118214.44576318291,118214.44576318291,118214.44576318291
2022-04-21,115552.25065286187,115552.25065286187,115552.25065286187,115552.25065286187
2022-04-22,114936.13753686326,114936.13753686326,114936.13753686326,114936.13753686326
2022-04-25,114949.0523313838,114949.0523313838,114949.0523313838,114949.0523313838
2022-04-26,114952.59726289066,114952.59726289066,114952.59726289066,114952.59726289066
2022-04-27,114956.14219439751,114956.14219439751,114956.14219439751,114956.14219439751
2022-04-28,114959.68712590437,114959.68712590437,114959.68712590437,114959.68712590437
2022-04-29,114963.23205741122,114963.23205741122,114963.23205741122,114963.23205741122
2022-05-05,114990.20164645232,114990.20164645232,114990.20164645232,114990.20164645232
2022-05-06,114993.74657795917,114993.74657795917,114993.74657795917,114993.74657795917
2022-05-09,114747.2511693761,114747.2511693761,114747.2511693761,114747.2511693761
2022-05-10,113903.35683076833,113903.35683076833,113903.35683076833,113903.35683076833
2022-05-11,113321.35738580677,113321.35738580677,113321.35738580677,113321.35738580677
2022-05-12,114427.15355604145,114427.15355604145,114427.15355604145,114427.15355604145
2022-05-13,113263.15466611835,113263.15466611835,113263.15466611835,113263.15466611835
2022-05-16,112773.86661415716,112773.86661415716,112773.86661415716,112773.86661415716
2022-05-17,112777.34935388318,112777.34935388318,112777.34935388318,112777.34935388318
2022-05-18,112780.8320936092,112780.8320936092,112780.8320936092,112780.8320936092
2022-05-19,112784.31483333523,112784.31483333523,112784.31483333523,112784.31483333523
2022-05-20,112787.79757306125,112787.79757306125,112787.79757306125,112787.79757306125
2022-05-23,112800.48579223933,112800.48579223933,112800.48579223933,112800.48579223933
2022-05-24,112803.96853196535,112803.96853196535,112803.96853196535,112803.96853196535
2022-05-25,112807.45127169137,112807.45127169137,112807.45127169137,112807.45127169137
2022-05-26,112810.9340114174,112810.9340114174,112810.9340114174,112810.9340114174
2022-05-27,112814.41675114342,112814.41675114342,112814.41675114342,112814.41675114342
2022-05-30,112554.58038536723,112554.58038536723,112554.58038536723,112554.58038536723
2022-05-31,113061.99957764467,113061.99957764467,113061.99957764467,113061.99957764467
2022-06-01,112792.06977002321,112792.06977002321,112792.06977002321,112792.06977002321
2022-06-02,112688.24999167165,112688.24999167165,112688.24999167165,112688.24999167165
2022-06-06,116775.44326254407,116775.44326254407,116775.44326254407,116775.44326254407
2022-06-07,118436.85300608884,118436.85300608884,118436.85300608884,118436.85300608884
2022-06-08,121157.1637791207,121157.1637791207,121157.1637791207,121157.1637791207
2022-06-09,119054.5567064505,119054.5567064505,119054.5567064505,119054.5567064505
2022-06-10,123268.41930891771,123268.41930891771,123268.41930891771,123268.41930891771
2022-06-13,125579.99801505922,125579.99801505922,125579.99801505922,125579.99801505922
2022-06-14,125368.44992399095,125368.44992399095,125368.44992399095,125368.44992399095
2022-06-15,123870.44369935869,123870.44369935869,123870.44369935869,123870.44369935869
2022-06-16,125154.45267915605,125154.45267915605,125154.45267915605,125154.45267915605
2022-06-17,131039.4470667827,131039.4470667827,131039.4470667827,131039.4470667827
2022-06-20,133072.45278119916,133072.45278119916,133072.45278119916,133072.45278119916
2022-06-21,130825.4498219478,130825.4498219478,130825.4498219478,130825.4498219478
2022-06-22,131681.45155668136,131681.45155668136,131681.45155668136,131681.45155668136
2022-06-23,136924.4542098033,136924.4542098033,136924.4542098033,136924.4542098033
2022-06-24,138315.45543432113,138315.45543432113,138315.45543432113,138315.45543432113
2022-06-27,138850.45492410538,138850.45492410538,138850.45492410538,138850.45492410538
2022-06-28,140027.44614839432,140027.44614839432,140027.44614839432,140027.44614839432
2022-06-29,134035.44676065326,134035.44676065326,134035.44676065326,134035.44676065326
2022-06-30,135105.4457402217,135105.4457402217,135105.4457402217,135105.4457402217
2022-07-01,134142.45176076767,134142.45176076767,134142.45176076767,134142.45176076767
2022-07-04,136817.44920968887,136817.44920968887,136817.44920968887,136817.44920968887
2022-07-05,137780.4431891429,137780.4431891429,137780.4431891429,137780.4431891429
2022-07-06,136710.44420957443,136710.44420957443,136710.44420957443,136710.44420957443
2022-07-07,141311.45512819168,141311.45512819168,141311.45512819168,141311.45512819168
2022-07-08,137031.44645452377,137031.44645452377,137031.44645452377,137031.44645452377
2022-07-11,131574.44655656692,131574.44655656692,131574.44655656692,131574.44655656692
2022-07-12,128257.44461774705,128257.44461774705,128257.44461774705,128257.44461774705
2022-07-13,131574.44655656692,131574.44655656692,131574.44655656692,131574.44655656692
2022-07-14,136496.44696473953,136496.44696473953,136496.44696473953,136496.44696473953
2022-07-15,134677.4512505519,134677.4512505519,134677.4512505519,134677.4512505519
2022-07-18,136282.44971990463,136282.44971990463,136282.44971990463,136282.44971990463
2022-07-19,133714.4445157039,133714.4445157039,133714.4445157039,133714.4445157039
2022-07-20,133393.45502614853,133393.45502614853,133393.45502614853,133393.45502614853
2022-07-21,130825.4498219478,130825.4498219478,130825.4498219478,130825.4498219478
2022-07-22,131146.45206689712,131146.45206689712,131146.45206689712,131146.45206689712
2022-07-25,129220.45135259508,129220.45135259508,129220.45135259508,129220.45135259508
2022-07-26,130504.44757699846,130504.44757699846,130504.44757699846,130504.44757699846
2022-07-27,130825.4498219478,130825.4498219478,130825.4498219478,130825.4498219478
2022-07-28,129006.45410776018,129006.45410776018,129006.45410776018,129006.45410776018
2022-07-29,129026.77434348057,129026.77434348057,129026.77434348057,129026.77434348057
2022-08-01,129041.38845306961,129041.38845306961,129041.38845306961,129041.38845306961
2022-08-02,129045.39982293262,129045.39982293262,129045.39982293262,129045.39982293262
2022-08-03,129049.41119279564,129049.41119279564,129049.41119279564,129049.41119279564
2022-08-04,129053.42256265866,129053.42256265866,129053.42256265866,129053.42256265866
2022-08-05,129057.43393252167,129057.43393252167,129057.43393252167,129057.43393252167
2022-08-08,129072.0480421107,129072.0480421107,129072.0480421107,129072.0480421107
2022-08-09,129076.05941197372,129076.05941197372,129076.05941197372,129076.05941197372
2022-08-10,129080.07078183674,129080.07078183674,129080.07078183674,129080.07078183674
2022-08-11,129084.08215169975,129084.08215169975,129084.08215169975,129084.08215169975
2022-08-12,129088.09352156277,129088.09352156277,129088.09352156277,129088.09352156277
2022-08-15,129102.7076311518,129102.7076311518,129102.7076311518,129102.7076311518
2022-08-16,129106.71900101482,129106.71900101482,129106.71900101482,129106.71900101482
2022-08-17,128183.03283993041,128183.03283993041,128183.03283993041,128183.03283993041
2022-08-18,126739.04067221915,126739.04067221915,126739.04067221915,126739.04067221915
2022-08-19,126558.53223744666,126558.53223744666,126558.53223744666,126558.53223744666
2022-08-22,124753.5339588288,124753.5339588288,124753.5339588288,124753.5339588288
2022-08-23,122226.53421703613,122226.53421703613,122226.53421703613,122226.53421703613
2022-08-24,122948.53568021095,122948.53568021095,122948.53568021095,122948.53568021095
2022-08-25,124212.04093042648,124212.04093042648,124212.04093042648,124212.04093042648
2022-08-26,125114.5400697354,125114.5400697354,125114.5400697354,125114.5400697354
2022-08-29,119699.53447524345,119699.53447524345,119699.53447524345,119699.53447524345
2022-08-30,119340.61691587004,119340.61691587004,119340.61691587004,119340.61691587004
2022-08-31,119344.31732682894,119344.31732682894,119344.31732682894,119344.31732682894
2022-09-01,119849.84296731246,119849.84296731246,119849.84296731246,119849.84296731246
2022-09-02,120938.64517382873,120938.64517382873,120938.64517382873,120938.64517382873
2022-09-05,120258.1458228041,120258.1458228041,120258.1458228041,120258.1458228041
2022-09-06,120802.54692606223,120802.54692606223,120802.54692606223,120802.54692606223
2022-09-07,118897.14712075485,118897.14712075485,118897.14712075485,118897.14712075485
2022-09-08,116311.23985223068,116311.23985223068,116311.23985223068,116311.23985223068
2022-09-09,115902.94510893119,115902.94510893119,115902.94510893119,115902.94510893119
2022-09-13,119441.54011182082,119441.54011182082,119441.54011182082,119441.54011182082
2022-09-14,117400.04205874694,117400.04205874694,117400.04205874694,117400.04205874694
2022-09-15,115086.34751014007,115086.34751014007,115086.34751014007,115086.34751014007
2022-09-16,114913.88215592068,114913.88215592068,114913.88215592068,114913.88215592068
2022-09-19,114926.79695044123,114926.79695044123,114926.79695044123,114926.79695044123
2022-09-20,114930.34188194809,114930.34188194809,114930.34188194809,114930.34188194809
2022-09-21,114933.88681345494,114933.88681345494,114933.88681345494,114933.88681345494
2022-09-22,114937.4317449618,114937.4317449618,114937.4317449618,114937.4317449618
2022-09-23,114940.97667646865,114940.97667646865,114940.97667646865,114940.97667646865
2022-09-26,114953.8914709892,114953.8914709892,114953.8914709892,114953.8914709892
2022-09-27,114957.43640249605,114957.43640249605,114957.43640249605,114957.43640249605
2022-09-28,114960.9813340029,114960.9813340029,114960.9813340029,114960.9813340029
2022-09-29,114964.52626550976,114964.52626550976,114964.52626550976,114964.52626550976
2022-09-30,114968.07119701662,114968.07119701662,114968.07119701662,114968.07119701662
2022-10-10,115013.78051208511,115013.78051208511,115013.78051208511,115013.78051208511
2022-10-11,114785.36908706825,114785.36908706825,114785.36908706825,114785.36908706825
2022-10-12,114847.90866692844,114847.90866692844,114847.90866692844,114847.90866692844
2022-10-13,114675.42789917745,114675.42789917745,114675.42789917745,114675.42789917745
2022-10-14,116255.84181649356,116255.84181649356,116255.84181649356,116255.84181649356
2022-10-17,113378.5181882451,113378.5181882451,113378.5181882451,113378.5181882451
2022-10-18,111897.31806541185,111897.31806541185,111897.31806541185,111897.31806541185
2022-10-19,111768.51972366075,111768.51972366075,111768.51972366075,111768.51972366075
2022-10-20,112283.72076774336,112283.72076774336,112283.72076774336,112283.72076774336
2022-10-21,112154.92242599229,112154.92242599229,112154.92242599229,112154.92242599229
2022-10-24,113056.51849532823,113056.51849532823,113056.51849532823,113056.51849532823
2022-10-25,112863.31714416246,112863.31714416246,112863.31714416246,112863.31714416246
2022-10-26,114537.71861816148,114537.71861816148,114537.71861816148,114537.71861816148
2022-10-27,113958.12224174239,113958.12224174239,113958.12224174239,113958.12224174239
2022-10-28,112992.11548591356,112992.11548591356,112992.11548591356,112992.11548591356
2022-10-31,114859.71831107835,114859.71831107835,114859.71831107835,114859.71831107835
2022-11-01,118144.11824966173,118144.11824966173,118144.11824966173,118144.11824966173
2022-11-02,117693.32021499376,117693.32021499376,117693.32021499376,117693.32021499376
2022-11-03,117564.52187324266,117564.52187324266,117564.52187324266,117564.52187324266
2022-11-04,117435.71585441331,117435.71585441331,117435.71585441331,117435.71585441331
2022-11-07,118079.71524024705,118079.71524024705,118079.71524024705,118079.71524024705
2022-11-08,118981.31898666124,118981.31898666124,118981.31898666124,118981.31898666124
2022-11-09,119110.11732841234,119110.11732841234,119110.11732841234,119110.11732841234
2022-11-10,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336
2022-11-11,118401.72261024217,118401.72261024217,118401.72261024217,118401.72261024217
2022-11-14,116405.32144332628,116405.32144332628,116405.32144332628,116405.32144332628
2022-11-15,116212.1200921605,116212.1200921605,116212.1200921605,116212.1200921605
2022-11-16,116791.71646857957,116791.71646857957,116791.71646857957,116791.71646857957
2022-11-17,116147.71708274583,116147.71708274583,116147.71708274583,116147.71708274583
2022-11-18,115117.31499458055,115117.31499458055,115117.31499458055,115117.31499458055
2022-11-21,115696.91904807786,115696.91904807786,115696.91904807786,115696.91904807786
2022-11-22,116598.5151174138,116598.5151174138,116598.5151174138,116598.5151174138
2022-11-23,117950.91689849593,117950.91689849593,117950.91689849593,117950.91689849593
2022-11-24,119238.91567016343,119238.91567016343,119238.91567016343,119238.91567016343
2022-11-25,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336
2022-11-28,118272.91659141282,118272.91659141282,118272.91659141282,118272.91659141282
2022-11-29,119303.31867957808,119303.31867957808,119303.31867957808,119303.31867957808
2022-11-30,119690.0042901496,119690.0042901496,119690.0042901496,119690.0042901496
